Province_State,Country_Region,Last_Update,Deaths
Nevada,US,2020-09-27 04:30:34,1582
New Hampshire,US,2020-09-27 04:30:34,439
New Jersey,US,2020-09-27 04:30:34,16103
New Mexico,US,2020-09-27 04:30:34,870
New York,US,2020-09-27 04:30:34,33125
North Carolina,US,2020-09-27 04:30:34,3440
North Dakota,US,2020-09-27 04:30:34,227
Northern Mariana Islands,US,2020-09-27 04:30:34,2
Ohio,US,2020-09-27 04:30:34,4740
Oklahoma,US,2020-09-27 04:30:34,1004
Oregon,US,2020-09-27 04:30:34,542
Pennsylvania,US,2020-09-27 04:30:34,8083
Puerto Rico,US,2020-09-27 04:30:34,642
Rhode Island,US,2020-09-27 04:30:34,1107
South Carolina,US,2020-09-27 04:30:34,3323
South Dakota,US,2020-09-27 04:30:34,218
Tennessee,US,2020-09-27 04:30:34,2374
Texas,US,2020-09-27 04:30:34,15707
Utah,US,2020-09-27 04:30:34,448
Vermont,US,2020-09-27 04:30:34,58
Virgin Islands,US,2020-09-27 04:30:34,19
Virginia,US,2020-09-27 04:30:34,3142
Washington,US,2020-09-27 04:30:34,2100
West Virginia,US,2020-09-27 04:30:34,337
Wisconsin,US,2020-09-27 04:30:34,1281
Wyoming,US,2020-09-27 04:30:34,50
Alabama,US,2020-09-28 04:30:36,2501
Alaska,US,2020-09-28 04:30:36,56
American Samoa,US,2020-09-28 04:30:36,0
Arizona,US,2020-09-28 04:30:36,5623
Arkansas,US,2020-09-28 04:30:36,1308
California,US,2020-09-28 04:30:36,15606
Colorado,US,2020-09-28 04:30:36,2041
Connecticut,US,2020-09-28 04:30:36,4501
Delaware,US,2020-09-28 04:30:36,633
Diamond Princess,US,2020-09-28 04:30:36,0
District of Columbia,US,2020-09-28 04:30:36,624
Florida,US,2020-09-28 04:30:36,14032
Georgia,US,2020-09-28 04:30:36,6946
Grand Princess,US,2020-09-28 04:30:36,3
Guam,US,2020-09-28 04:30:36,39
Hawaii,US,2020-09-28 04:30:36,132
Idaho,US,2020-09-28 04:30:36,460
Illinois,US,2020-09-28 04:30:36,8845
Indiana,US,2020-09-28 04:30:36,3580
Iowa,US,2020-09-28 04:30:36,1316
Kansas,US,2020-09-28 04:30:36,635
Kentucky,US,2020-09-28 04:30:36,1157
Louisiana,US,2020-09-28 04:30:36,5465
Maine,US,2020-09-28 04:30:36,140
Maryland,US,2020-09-28 04:30:36,3935
Massachusetts,US,2020-09-28 04:30:36,9404
Michigan,US,2020-09-28 04:30:36,7044
Minnesota,US,2020-09-28 04:30:36,2060
Mississippi,US,2020-09-28 04:30:36,2919
Missouri,US,2020-09-28 04:30:36,2053
Montana,US,2020-09-28 04:30:36,173
Nebraska,US,2020-09-28 04:30:36,470
Nevada,US,2020-09-28 04:30:36,1585
New Hampshire,US,2020-09-28 04:30:36,439
New Jersey,US,2020-09-28 04:30:36,16106
New Mexico,US,2020-09-28 04:30:36,870
New York,US,2020-09-28 04:30:36,33131
North Carolina,US,2020-09-28 04:30:36,3441
North Dakota,US,2020-09-28 04:30:36,231
Northern Mariana Islands,US,2020-09-28 04:30:36,2
Ohio,US,2020-09-28 04:30:36,4741
Oklahoma,US,2020-09-28 04:30:36,1006
Oregon,US,2020-09-28 04:30:36,543
Pennsylvania,US,2020-09-28 04:30:36,8086
Puerto Rico,US,2020-09-28 04:30:36,644
Rhode Island,US,2020-09-28 04:30:36,1107
South Carolina,US,2020-09-28 04:30:36,3326
South Dakota,US,2020-09-28 04:30:36,218
Tennessee,US,2020-09-28 04:30:36,2377
Texas,US,2020-09-28 04:30:36,15745
Utah,US,2020-09-28 04:30:36,453
Vermont,US,2020-09-28 04:30:36,58
Virgin Islands,US,2020-09-28 04:30:36,19
Virginia,US,2020-09-28 04:30:36,3157
Washington,US,2020-09-28 04:30:36,2100
West Virginia,US,2020-09-28 04:30:36,339
Wisconsin,US,2020-09-28 04:30:36,1281
Wyoming,US,2020-09-28 04:30:36,50
Alabama,US,2020-09-29 04:30:25,2501
Alaska,US,2020-09-29 04:30:25,56
American Samoa,US,2020-09-29 04:30:25,0
Arizona,US,2020-09-29 04:30:25,5624
Arkansas,US,2020-09-29 04:30:25,1329
California,US,2020-09-29 04:30:25,15633
Colorado,US,2020-09-29 04:30:25,2044
Connecticut,US,2020-09-29 04:30:25,4503
Delaware,US,2020-09-29 04:30:25,634
Diamond Princess,US,2020-09-29 04:30:25,0
District of Columbia,US,2020-09-29 04:30:25,624
Florida,US,2020-09-29 04:30:25,14037
Georgia,US,2020-09-29 04:30:25,6961
Grand Princess,US,2020-09-29 04:30:25,3
Guam,US,2020-09-29 04:30:25,39
Hawaii,US,2020-09-29 04:30:25,132
Idaho,US,2020-09-29 04:30:25,460
Illinois,US,2020-09-29 04:30:25,8858
Indiana,US,2020-09-29 04:30:25,3591
Iowa,US,2020-09-29 04:30:25,1324
Kansas,US,2020-09-29 04:30:25,644
Kentucky,US,2020-09-29 04:30:25,1162
Louisiana,US,2020-09-29 04:30:25,5480
Maine,US,2020-09-29 04:30:25,140
Maryland,US,2020-09-29 04:30:25,3938
Massachusetts,US,2020-09-29 04:30:25,9415
Michigan,US,2020-09-29 04:30:25,7051
Minnesota,US,2020-09-29 04:30:25,2067
Mississippi,US,2020-09-29 04:30:25,2921
Missouri,US,2020-09-29 04:30:25,2057
Montana,US,2020-09-29 04:30:25,174
Nebraska,US,2020-09-29 04:30:25,472
Nevada,US,2020-09-29 04:30:25,1585
New Hampshire,US,2020-09-29 04:30:25,439
New Jersey,US,2020-09-29 04:30:25,16107
New Mexico,US,2020-09-29 04:30:25,873
New York,US,2020-09-29 04:30:25,33140
North Carolina,US,2020-09-29 04:30:25,3445
North Dakota,US,2020-09-29 04:30:25,234
Northern Mariana Islands,US,2020-09-29 04:30:25,2
Ohio,US,2020-09-29 04:30:25,4746
Oklahoma,US,2020-09-29 04:30:25,1007
Oregon,US,2020-09-29 04:30:25,547
Pennsylvania,US,2020-09-29 04:30:25,8088
Puerto Rico,US,2020-09-29 04:30:25,648
Rhode Island,US,2020-09-29 04:30:25,1110
South Carolina,US,2020-09-29 04:30:25,3337
South Dakota,US,2020-09-29 04:30:25,218
Tennessee,US,2020-09-29 04:30:25,2389
Texas,US,2020-09-29 04:30:25,15807
Utah,US,2020-09-29 04:30:25,453
Vermont,US,2020-09-29 04:30:25,58
Virgin Islands,US,2020-09-29 04:30:25,20
Virginia,US,2020-09-29 04:30:25,3170
Washington,US,2020-09-29 04:30:25,2100
West Virginia,US,2020-09-29 04:30:25,342
Wisconsin,US,2020-09-29 04:30:25,1283
Wyoming,US,2020-09-29 04:30:25,50
Alabama,US,2020-09-30 04:30:25,2517
Alaska,US,2020-09-30 04:30:25,56
American Samoa,US,2020-09-30 04:30:25,0
Arizona,US,2020-09-30 04:30:25,5632
Arkansas,US,2020-09-30 04:30:25,1350
California,US,2020-09-30 04:30:25,15782
Colorado,US,2020-09-30 04:30:25,2046
Connecticut,US,2020-09-30 04:30:25,4505
Delaware,US,2020-09-30 04:30:25,635
Diamond Princess,US,2020-09-30 04:30:25,0
District of Columbia,US,2020-09-30 04:30:25,626
Florida,US,2020-09-30 04:30:25,14143
Georgia,US,2020-09-30 04:30:25,6994
Grand Princess,US,2020-09-30 04:30:25,3
Guam,US,2020-09-30 04:30:25,47
Hawaii,US,2020-09-30 04:30:25,134
Idaho,US,2020-09-30 04:30:25,464
Illinois,US,2020-09-30 04:30:25,8881
Indiana,US,2020-09-30 04:30:25,3612
Iowa,US,2020-09-30 04:30:25,1341
Kansas,US,2020-09-30 04:30:25,651
Kentucky,US,2020-09-30 04:30:25,1170
Louisiana,US,2020-09-30 04:30:25,5490
Maine,US,2020-09-30 04:30:25,141
Maryland,US,2020-09-30 04:30:25,3946
Massachusetts,US,2020-09-30 04:30:25,9423
Michigan,US,2020-09-30 04:30:25,7072
Minnesota,US,2020-09-30 04:30:25,2072
Mississippi,US,2020-09-30 04:30:25,2957
Missouri,US,2020-09-30 04:30:25,2066
Montana,US,2020-09-30 04:30:25,177
Nebraska,US,2020-09-30 04:30:25,478
Nevada,US,2020-09-30 04:30:25,1593
New Hampshire,US,2020-09-30 04:30:25,439
New Jersey,US,2020-09-30 04:30:25,16117
New Mexico,US,2020-09-30 04:30:25,875
New York,US,2020-09-30 04:30:25,33144
North Carolina,US,2020-09-30 04:30:25,3494
North Dakota,US,2020-09-30 04:30:25,239
Northern Mariana Islands,US,2020-09-30 04:30:25,2
Ohio,US,2020-09-30 04:30:25,4783
Oklahoma,US,2020-09-30 04:30:25,1018
Oregon,US,2020-09-30 04:30:25,555
Pennsylvania,US,2020-09-30 04:30:25,8101
Puerto Rico,US,2020-09-30 04:30:25,654
Rhode Island,US,2020-09-30 04:30:25,1113
South Carolina,US,2020-09-30 04:30:25,3359
South Dakota,US,2020-09-30 04:30:25,223
Tennessee,US,2020-09-30 04:30:25,2420
Texas,US,2020-09-30 04:30:25,15902
Utah,US,2020-09-30 04:30:25,457
Vermont,US,2020-09-30 04:30:25,58
Virgin Islands,US,2020-09-30 04:30:25,20
Virginia,US,2020-09-30 04:30:25,3185
Washington,US,2020-09-30 04:30:25,2124
West Virginia,US,2020-09-30 04:30:25,350
Wisconsin,US,2020-09-30 04:30:25,1300
Wyoming,US,2020-09-30 04:30:25,50
Alabama,US,2020-10-01 04:30:28,2540
Alaska,US,2020-10-01 04:30:28,56
American Samoa,US,2020-10-01 04:30:28,0
Arizona,US,2020-10-01 04:30:28,5650
Arkansas,US,2020-10-01 04:30:28,1369
California,US,2020-10-01 04:30:28,15885
Colorado,US,2020-10-01 04:30:28,2051
Connecticut,US,2020-10-01 04:30:28,4508
Delaware,US,2020-10-01 04:30:28,636
Diamond Princess,US,2020-10-01 04:30:28,0
District of Columbia,US,2020-10-01 04:30:28,627
Florida,US,2020-10-01 04:30:28,14317
Georgia,US,2020-10-01 04:30:28,7021
Grand Princess,US,2020-10-01 04:30:28,3
Guam,US,2020-10-01 04:30:28,49
Hawaii,US,2020-10-01 04:30:28,136
Idaho,US,2020-10-01 04:30:28,469
Illinois,US,2020-10-01 04:30:28,8916
Indiana,US,2020-10-01 04:30:28,3632
Iowa,US,2020-10-01 04:30:28,1358
Kansas,US,2020-10-01 04:30:28,669
Kentucky,US,2020-10-01 04:30:28,1174
Louisiana,US,2020-10-01 04:30:28,5511
Maine,US,2020-10-01 04:30:28,141
Maryland,US,2020-10-01 04:30:28,3949
Massachusetts,US,2020-10-01 04:30:28,9456
Michigan,US,2020-10-01 04:30:28,7083
Minnesota,US,2020-10-01 04:30:28,2089
Mississippi,US,2020-10-01 04:30:28,2969
Missouri,US,2020-10-01 04:30:28,2069
Montana,US,2020-10-01 04:30:28,180
Nebraska,US,2020-10-01 04:30:28,478
Nevada,US,2020-10-01 04:30:28,1600
New Hampshire,US,2020-10-01 04:30:28,439
New Jersey,US,2020-10-01 04:30:28,16122
New Mexico,US,2020-10-01 04:30:28,877
New York,US,2020-10-01 04:30:28,33153
North Carolina,US,2020-10-01 04:30:28,3532
North Dakota,US,2020-10-01 04:30:28,246
Northern Mariana Islands,US,2020-10-01 04:30:28,2
Ohio,US,2020-10-01 04:30:28,4804
Oklahoma,US,2020-10-01 04:30:28,1031
Oregon,US,2020-10-01 04:30:28,559
Pennsylvania,US,2020-10-01 04:30:28,8130
Puerto Rico,US,2020-10-01 04:30:28,661
Rhode Island,US,2020-10-01 04:30:28,1114
South Carolina,US,2020-10-01 04:30:28,3378
South Dakota,US,2020-10-01 04:30:28,223
Tennessee,US,2020-10-01 04:30:28,2454
Texas,US,2020-10-01 04:30:28,16016
Utah,US,2020-10-01 04:30:28,459
Vermont,US,2020-10-01 04:30:28,58
Virgin Islands,US,2020-10-01 04:30:28,20
Virginia,US,2020-10-01 04:30:28,3205
Washington,US,2020-10-01 04:30:28,2126
West Virginia,US,2020-10-01 04:30:28,355
Wisconsin,US,2020-10-01 04:30:28,1327
Wyoming,US,2020-10-01 04:30:28,50
Alabama,US,2020-10-02 04:30:36,2548
Alaska,US,2020-10-02 04:30:36,57
American Samoa,US,2020-10-02 04:30:36,0
Arizona,US,2020-10-02 04:30:36,5674
Arkansas,US,2020-10-02 04:30:36,1384
California,US,2020-10-02 04:30:36,15973
Colorado,US,2020-10-02 04:30:36,2054
Connecticut,US,2020-10-02 04:30:36,4511
Delaware,US,2020-10-02 04:30:36,636
Diamond Princess,US,2020-10-02 04:30:36,0
District of Columbia,US,2020-10-02 04:30:36,627
Florida,US,2020-10-02 04:30:36,14444
Georgia,US,2020-10-02 04:30:36,7063
Grand Princess,US,2020-10-02 04:30:36,3
Guam,US,2020-10-02 04:30:36,49
Hawaii,US,2020-10-02 04:30:36,139
Idaho,US,2020-10-02 04:30:36,472
Illinois,US,2020-10-02 04:30:36,8940
Indiana,US,2020-10-02 04:30:36,3645
Iowa,US,2020-10-02 04:30:36,1366
Kansas,US,2020-10-02 04:30:36,672
Kentucky,US,2020-10-02 04:30:36,1191
Louisiana,US,2020-10-02 04:30:36,5519
Maine,US,2020-10-02 04:30:36,141
Maryland,US,2020-10-02 04:30:36,3949
Massachusetts,US,2020-10-02 04:30:36,9480
Michigan,US,2020-10-02 04:30:36,7102
Minnesota,US,2020-10-02 04:30:36,2102
Mississippi,US,2020-10-02 04:30:36,2979
Missouri,US,2020-10-02 04:30:36,2074
Montana,US,2020-10-02 04:30:36,181
Nebraska,US,2020-10-02 04:30:36,493
Nevada,US,2020-10-02 04:30:36,1603
New Hampshire,US,2020-10-02 04:30:36,441
New Jersey,US,2020-10-02 04:30:36,16140
New Mexico,US,2020-10-02 04:30:36,882
New York,US,2020-10-02 04:30:36,33159
North Carolina,US,2020-10-02 04:30:36,3579
North Dakota,US,2020-10-02 04:30:36,256
Northern Mariana Islands,US,2020-10-02 04:30:36,2
Ohio,US,2020-10-02 04:30:36,4817
Oklahoma,US,2020-10-02 04:30:36,1035
Oregon,US,2020-10-02 04:30:36,560
Pennsylvania,US,2020-10-02 04:30:36,8144
Puerto Rico,US,2020-10-02 04:30:36,665
Rhode Island,US,2020-10-02 04:30:36,1117
South Carolina,US,2020-10-02 04:30:36,3400
South Dakota,US,2020-10-02 04:30:36,236
Tennessee,US,2020-10-02 04:30:36,2501
Texas,US,2020-10-02 04:30:36,16130
Utah,US,2020-10-02 04:30:36,459
Vermont,US,2020-10-02 04:30:36,58
Virgin Islands,US,2020-10-02 04:30:36,20
Virginia,US,2020-10-02 04:30:36,3225
Washington,US,2020-10-02 04:30:36,2132
West Virginia,US,2020-10-02 04:30:36,359
Wisconsin,US,2020-10-02 04:30:36,1348
Wyoming,US,2020-10-02 04:30:36,53
Alabama,US,2020-10-03 04:30:36,2550
Alaska,US,2020-10-03 04:30:36,57
American Samoa,US,2020-10-03 04:30:36,0
Arizona,US,2020-10-03 04:30:36,5693
Arkansas,US,2020-10-03 04:30:36,1391
California,US,2020-10-03 04:30:36,16054
Colorado,US,2020-10-03 04:30:36,2057
Connecticut,US,2020-10-03 04:30:36,4513
Delaware,US,2020-10-03 04:30:36,642
Diamond Princess,US,2020-10-03 04:30:36,0
District of Columbia,US,2020-10-03 04:30:36,627
Florida,US,2020-10-03 04:30:36,14554
Georgia,US,2020-10-03 04:30:36,7106
Grand Princess,US,2020-10-03 04:30:36,3
Guam,US,2020-10-03 04:30:36,49
Hawaii,US,2020-10-03 04:30:36,142
Idaho,US,2020-10-03 04:30:36,474
Illinois,US,2020-10-03 04:30:36,8992
Indiana,US,2020-10-03 04:30:36,3656
Iowa,US,2020-10-03 04:30:36,1377
Kansas,US,2020-10-03 04:30:36,688
Kentucky,US,2020-10-03 04:30:36,1197
Louisiana,US,2020-10-03 04:30:36,5545
Maine,US,2020-10-03 04:30:36,141
Maryland,US,2020-10-03 04:30:36,3950
Massachusetts,US,2020-10-03 04:30:36,9490
Michigan,US,2020-10-03 04:30:36,7110
Minnesota,US,2020-10-03 04:30:36,2112
Mississippi,US,2020-10-03 04:30:36,2999
Missouri,US,2020-10-03 04:30:36,2146
Montana,US,2020-10-03 04:30:36,186
Nebraska,US,2020-10-03 04:30:36,493
Nevada,US,2020-10-03 04:30:36,1609
New Hampshire,US,2020-10-03 04:30:36,442
New Jersey,US,2020-10-03 04:30:36,16131
New Mexico,US,2020-10-03 04:30:36,887
New York,US,2020-10-03 04:30:36,33199
North Carolina,US,2020-10-03 04:30:36,3608
North Dakota,US,2020-10-03 04:30:36,264
Northern Mariana Islands,US,2020-10-03 04:30:36,2
Ohio,US,2020-10-03 04:30:36,4905
Oklahoma,US,2020-10-03 04:30:36,1044
Oregon,US,2020-10-03 04:30:36,563
Pennsylvania,US,2020-10-03 04:30:36,8162
Puerto Rico,US,2020-10-03 04:30:36,673
Rhode Island,US,2020-10-03 04:30:36,1118
South Carolina,US,2020-10-03 04:30:36,3409
South Dakota,US,2020-10-03 04:30:36,237
Tennessee,US,2020-10-03 04:30:36,2515
Texas,US,2020-10-03 04:30:36,16224
Utah,US,2020-10-03 04:30:36,474
Vermont,US,2020-10-03 04:30:36,58
Virgin Islands,US,2020-10-03 04:30:36,20
Virginia,US,2020-10-03 04:30:36,3247
Washington,US,2020-10-03 04:30:36,2143
West Virginia,US,2020-10-03 04:30:36,361
Wisconsin,US,2020-10-03 04:30:36,1353
Wyoming,US,2020-10-03 04:30:36,53
Alabama,US,2020-10-04 04:30:24,2558
Alaska,US,2020-10-04 04:30:24,58
American Samoa,US,2020-10-04 04:30:24,0
Arizona,US,2020-10-04 04:30:24,5705
Arkansas,US,2020-10-04 04:30:24,1407
California,US,2020-10-04 04:30:24,16115
Colorado,US,2020-10-04 04:30:24,2060
Connecticut,US,2020-10-04 04:30:24,4513
Delaware,US,2020-10-04 04:30:24,645
Diamond Princess,US,2020-10-04 04:30:24,0
District of Columbia,US,2020-10-04 04:30:24,627
Florida,US,2020-10-04 04:30:24,14628
Georgia,US,2020-10-04 04:30:24,7133
Grand Princess,US,2020-10-04 04:30:24,3
Guam,US,2020-10-04 04:30:24,49
Hawaii,US,2020-10-04 04:30:24,153
Idaho,US,2020-10-04 04:30:24,480
Illinois,US,2020-10-04 04:30:24,9023
Indiana,US,2020-10-04 04:30:24,3669
Iowa,US,2020-10-04 04:30:24,1381
Kansas,US,2020-10-04 04:30:24,690
Kentucky,US,2020-10-04 04:30:24,1205
Louisiana,US,2020-10-04 04:30:24,5545
Maine,US,2020-10-04 04:30:24,142
Maryland,US,2020-10-04 04:30:24,3957
Massachusetts,US,2020-10-04 04:30:24,9507
Michigan,US,2020-10-04 04:30:24,7124
Minnesota,US,2020-10-04 04:30:24,2126
Mississippi,US,2020-10-04 04:30:24,3011
Missouri,US,2020-10-04 04:30:24,2177
Montana,US,2020-10-04 04:30:24,186
Nebraska,US,2020-10-04 04:30:24,497
Nevada,US,2020-10-04 04:30:24,1620
New Hampshire,US,2020-10-04 04:30:24,442
New Jersey,US,2020-10-04 04:30:24,16135
New Mexico,US,2020-10-04 04:30:24,890
New York,US,2020-10-04 04:30:24,33197
North Carolina,US,2020-10-04 04:30:24,3629
North Dakota,US,2020-10-04 04:30:24,271
Northern Mariana Islands,US,2020-10-04 04:30:24,2
Ohio,US,2020-10-04 04:30:24,4925
Oklahoma,US,2020-10-04 04:30:24,1051
Oregon,US,2020-10-04 04:30:24,571
Pennsylvania,US,2020-10-04 04:30:24,8180
Puerto Rico,US,2020-10-04 04:30:24,681
Rhode Island,US,2020-10-04 04:30:24,1118
South Carolina,US,2020-10-04 04:30:24,3442
South Dakota,US,2020-10-04 04:30:24,248
Tennessee,US,2020-10-04 04:30:24,2560
Texas,US,2020-10-04 04:30:24,16295
Utah,US,2020-10-04 04:30:24,476
Vermont,US,2020-10-04 04:30:24,58
Virgin Islands,US,2020-10-04 04:30:24,20
Virginia,US,2020-10-04 04:30:24,3267
Washington,US,2020-10-04 04:30:24,2142
West Virginia,US,2020-10-04 04:30:24,363
Wisconsin,US,2020-10-04 04:30:24,1372
Wyoming,US,2020-10-04 04:30:24,53
Alabama,US,2020-10-05 04:30:35,2558
Alaska,US,2020-10-05 04:30:35,58
American Samoa,US,2020-10-05 04:30:35,0
Arizona,US,2020-10-05 04:30:35,5706
Arkansas,US,2020-10-05 04:30:35,1425
California,US,2020-10-05 04:30:35,16147
Colorado,US,2020-10-05 04:30:35,2068
Connecticut,US,2020-10-05 04:30:35,4513
Delaware,US,2020-10-05 04:30:35,645
Diamond Princess,US,2020-10-05 04:30:35,0
District of Columbia,US,2020-10-05 04:30:35,631
Florida,US,2020-10-05 04:30:35,14671
Georgia,US,2020-10-05 04:30:35,7162
Grand Princess,US,2020-10-05 04:30:35,3
Guam,US,2020-10-05 04:30:35,49
Hawaii,US,2020-10-05 04:30:35,156
Idaho,US,2020-10-05 04:30:35,482
Illinois,US,2020-10-05 04:30:35,9040
Indiana,US,2020-10-05 04:30:35,3674
Iowa,US,2020-10-05 04:30:35,1387
Kansas,US,2020-10-05 04:30:35,690
Kentucky,US,2020-10-05 04:30:35,1209
Louisiana,US,2020-10-05 04:30:35,5577
Maine,US,2020-10-05 04:30:35,142
Maryland,US,2020-10-05 04:30:35,3958
Massachusetts,US,2020-10-05 04:30:35,9510
Michigan,US,2020-10-05 04:30:35,7124
Minnesota,US,2020-10-05 04:30:35,2133
Mississippi,US,2020-10-05 04:30:35,3013
Missouri,US,2020-10-05 04:30:35,2186
Montana,US,2020-10-05 04:30:35,187
Nebraska,US,2020-10-05 04:30:35,501
Nevada,US,2020-10-05 04:30:35,1623
New Hampshire,US,2020-10-05 04:30:35,443
New Jersey,US,2020-10-05 04:30:35,16136
New Mexico,US,2020-10-05 04:30:35,892
New York,US,2020-10-05 04:30:35,33205
North Carolina,US,2020-10-05 04:30:35,3634
North Dakota,US,2020-10-05 04:30:35,274
Northern Mariana Islands,US,2020-10-05 04:30:35,2
Ohio,US,2020-10-05 04:30:35,4925
Oklahoma,US,2020-10-05 04:30:35,1051
Oregon,US,2020-10-05 04:30:35,572
Pennsylvania,US,2020-10-05 04:30:35,8195
Puerto Rico,US,2020-10-05 04:30:35,686
Rhode Island,US,2020-10-05 04:30:35,1118
South Carolina,US,2020-10-05 04:30:35,3453
South Dakota,US,2020-10-05 04:30:35,248
Tennessee,US,2020-10-05 04:30:35,2577
Texas,US,2020-10-05 04:30:35,16320
Utah,US,2020-10-05 04:30:35,478
Vermont,US,2020-10-05 04:30:35,58
Virgin Islands,US,2020-10-05 04:30:35,20
Virginia,US,2020-10-05 04:30:35,3270
Washington,US,2020-10-05 04:30:35,2142
West Virginia,US,2020-10-05 04:30:35,364
Wisconsin,US,2020-10-05 04:30:35,1377
Wyoming,US,2020-10-05 04:30:35,53
Alabama,US,2020-10-06 04:30:27,2559
Alaska,US,2020-10-06 04:30:27,58
American Samoa,US,2020-10-06 04:30:27,0
Arizona,US,2020-10-06 04:30:27,5707
Arkansas,US,2020-10-06 04:30:27,1447
California,US,2020-10-06 04:30:27,16171
Colorado,US,2020-10-06 04:30:27,2069
Connecticut,US,2020-10-06 04:30:27,4517
Delaware,US,2020-10-06 04:30:27,645
Diamond Princess,US,2020-10-06 04:30:27,0
District of Columbia,US,2020-10-06 04:30:27,631
Florida,US,2020-10-06 04:30:27,14712
Georgia,US,2020-10-06 04:30:27,7192
Grand Princess,US,2020-10-06 04:30:27,3
Guam,US,2020-10-06 04:30:27,54
Hawaii,US,2020-10-06 04:30:27,157
Idaho,US,2020-10-06 04:30:27,487
Illinois,US,2020-10-06 04:30:27,9054
Indiana,US,2020-10-06 04:30:27,3681
Iowa,US,2020-10-06 04:30:27,1398
Kansas,US,2020-10-06 04:30:27,698
Kentucky,US,2020-10-06 04:30:27,1214
Louisiana,US,2020-10-06 04:30:27,5586
Maine,US,2020-10-06 04:30:27,142
Maryland,US,2020-10-06 04:30:27,3961
Massachusetts,US,2020-10-06 04:30:27,9530
Michigan,US,2020-10-06 04:30:27,7139
Minnesota,US,2020-10-06 04:30:27,2136
Mississippi,US,2020-10-06 04:30:27,3013
Missouri,US,2020-10-06 04:30:27,2188
Montana,US,2020-10-06 04:30:27,190
Nebraska,US,2020-10-06 04:30:27,503
Nevada,US,2020-10-06 04:30:27,1623
New Hampshire,US,2020-10-06 04:30:27,443
New Jersey,US,2020-10-06 04:30:27,16138
New Mexico,US,2020-10-06 04:30:27,894
New York,US,2020-10-06 04:30:27,33214
North Carolina,US,2020-10-06 04:30:27,3637
North Dakota,US,2020-10-06 04:30:27,277
Northern Mariana Islands,US,2020-10-06 04:30:27,2
Ohio,US,2020-10-06 04:30:27,4931
Oklahoma,US,2020-10-06 04:30:27,1055
Oregon,US,2020-10-06 04:30:27,572
Pennsylvania,US,2020-10-06 04:30:27,8207
Puerto Rico,US,2020-10-06 04:30:27,695
Rhode Island,US,2020-10-06 04:30:27,1121
South Carolina,US,2020-10-06 04:30:27,3456
South Dakota,US,2020-10-06 04:30:27,248
Tennessee,US,2020-10-06 04:30:27,2597
Texas,US,2020-10-06 04:30:27,16437
Utah,US,2020-10-06 04:30:27,482
Vermont,US,2020-10-06 04:30:27,58
Virgin Islands,US,2020-10-06 04:30:27,20
Virginia,US,2020-10-06 04:30:27,3273
Washington,US,2020-10-06 04:30:27,2158
West Virginia,US,2020-10-06 04:30:27,367
Wisconsin,US,2020-10-06 04:30:27,1381
Wyoming,US,2020-10-06 04:30:27,53
Alabama,US,2020-10-07 04:30:35,2580
Alaska,US,2020-10-07 04:30:35,58
American Samoa,US,2020-10-07 04:30:35,0
Arizona,US,2020-10-07 04:30:35,5713
Arkansas,US,2020-10-07 04:30:35,1469
California,US,2020-10-07 04:30:35,16244
Colorado,US,2020-10-07 04:30:35,2081
Connecticut,US,2020-10-07 04:30:35,4521
Delaware,US,2020-10-07 04:30:35,646
Diamond Princess,US,2020-10-07 04:30:35,0
District of Columbia,US,2020-10-07 04:30:35,631
Florida,US,2020-10-07 04:30:35,14767
Georgia,US,2020-10-07 04:30:35,7229
